Data;Wojewodztwo;Liczba ozdrowieńców
20.09.2020;Małopolskie;61
20.09.2020;Mazowieckie;25
20.09.2020;Opolskie;11
20.09.2020;Podkarpackie;27
20.09.2020;Podlaskie;0
20.09.2020;Pomorskie;57
20.09.2020;Śląskie;39
20.09.2020;Świętokrzyskie;0
20.09.2020;Warmińsko-Mazurskie;4
20.09.2020;Wielkopolskie;18
20.09.2020;Zachodniopomorskie;14
21.09.2020;Dolnośląskie;28
21.09.2020;Kujawsko-Pomorskie;9
21.09.2020;Lubelskie;12
21.09.2020;Lubuskie;9
21.09.2020;Łódzkie;16
21.09.2020;Małopolskie;126
21.09.2020;Mazowieckie;62
21.09.2020;Opolskie;11
21.09.2020;Podkarpackie;21
21.09.2020;Podlaskie;0
21.09.2020;Pomorskie;1
21.09.2020;Śląskie;16
21.09.2020;Świętokrzyskie;25
21.09.2020;Warmińsko-Mazurskie;3
21.09.2020;Wielkopolskie;24
21.09.2020;Zachodniopomorskie;5
22.09.2020;Dolnośląskie;16
22.09.2020;Kujawsko-Pomorskie;28
22.09.2020;Lubelskie;53
22.09.2020;Lubuskie;12
22.09.2020;Łódzkie;0
22.09.2020;Małopolskie;118
22.09.2020;Mazowieckie;84
22.09.2020;Opolskie;19
22.09.2020;Podkarpackie;31
22.09.2020;Podlaskie;20
22.09.2020;Pomorskie;36
22.09.2020;Śląskie;56
22.09.2020;Świętokrzyskie;32
22.09.2020;Warmińsko-Mazurskie;9
22.09.2020;Wielkopolskie;60
22.09.2020;Zachodniopomorskie;15
23.09.2020;Dolnośląskie;21
23.09.2020;Kujawsko-Pomorskie;3
23.09.2020;Lubelskie;11
23.09.2020;Lubuskie;2
23.09.2020;Łódzkie;77
23.09.2020;Małopolskie;163
23.09.2020;Mazowieckie;92
23.09.2020;Opolskie;7
23.09.2020;Podkarpackie;25
23.09.2020;Podlaskie;22
23.09.2020;Pomorskie;6
23.09.2020;Śląskie;50
23.09.2020;Świętokrzyskie;48
23.09.2020;Warmińsko-Mazurskie;10
23.09.2020;Wielkopolskie;40
23.09.2020;Zachodniopomorskie;20
24.09.2020;Dolnośląskie;30
24.09.2020;Kujawsko-Pomorskie;27
24.09.2020;Lubelskie;26
24.09.2020;Lubuskie;4
24.09.2020;Łódzkie;16
24.09.2020;Małopolskie;132
24.09.2020;Mazowieckie;78
24.09.2020;Opolskie;27
24.09.2020;Podkarpackie;35
24.09.2020;Podlaskie;63
24.09.2020;Pomorskie;8
24.09.2020;Śląskie;56
24.09.2020;Świętokrzyskie;4
24.09.2020;Warmińsko-Mazurskie;15
24.09.2020;Wielkopolskie;54
24.09.2020;Zachodniopomorskie;7
25.09.2020;Dolnośląskie;31
25.09.2020;Kujawsko-Pomorskie;10
25.09.2020;Lubelskie;28
25.09.2020;Lubuskie;4
25.09.2020;Łódzkie;17
25.09.2020;Małopolskie;159
25.09.2020;Mazowieckie;108
25.09.2020;Opolskie;20
25.09.2020;Podkarpackie;21
25.09.2020;Podlaskie;9
25.09.2020;Pomorskie;0
25.09.2020;Śląskie;37
25.09.2020;Świętokrzyskie;74
25.09.2020;Warmińsko-Mazurskie;14
25.09.2020;Wielkopolskie;46
25.09.2020;Zachodniopomorskie;8
26.09.2020;Dolnośląskie;13
26.09.2020;Kujawsko-Pomorskie;10
26.09.2020;Lubelskie;39
26.09.2020;Lubuskie;4
26.09.2020;Łódzkie;28
26.09.2020;Małopolskie;135
26.09.2020;Mazowieckie;80
26.09.2020;Opolskie;19
26.09.2020;Podkarpackie;51
26.09.2020;Podlaskie;52
26.09.2020;Pomorskie;0
26.09.2020;Śląskie;39
26.09.2020;Świętokrzyskie;28
26.09.2020;Warmińsko-Mazurskie;14
26.09.2020;Wielkopolskie;32
26.09.2020;Zachodniopomorskie;34
27.09.2020;Dolnośląskie;7
27.09.2020;Kujawsko-Pomorskie;2
27.09.2020;Lubelskie;6
27.09.2020;Lubuskie;3
27.09.2020;Łódzkie;8
27.09.2020;Małopolskie;86
27.09.2020;Mazowieckie;39
27.09.2020;Opolskie;12
27.09.2020;Podkarpackie;31
27.09.2020;Podlaskie;0
27.09.2020;Pomorskie;225
27.09.2020;Śląskie;33
27.09.2020;Świętokrzyskie;14
27.09.2020;Warmińsko-Mazurskie;4
27.09.2020;Wielkopolskie;33
27.09.2020;Zachodniopomorskie;12
28.09.2020;Dolnośląskie;39
28.09.2020;Kujawsko-Pomorskie;8
28.09.2020;Lubelskie;71
28.09.2020;Lubuskie;3
28.09.2020;Łódzkie;6
28.09.2020;Małopolskie;154
28.09.2020;Mazowieckie;81
28.09.2020;Opolskie;3
28.09.2020;Podkarpackie;58
28.09.2020;Podlaskie;0
28.09.2020;Pomorskie;29
28.09.2020;Śląskie;18
28.09.2020;Świętokrzyskie;3
28.09.2020;Warmińsko-Mazurskie;0
28.09.2020;Wielkopolskie;62
28.09.2020;Zachodniopomorskie;6
29.09.2020;Dolnośląskie;22
29.09.2020;Kujawsko-Pomorskie;6
29.09.2020;Lubelskie;33
29.09.2020;Lubuskie;14
29.09.2020;Łódzkie;52
29.09.2020;Małopolskie;125
29.09.2020;Mazowieckie;96
29.09.2020;Opolskie;19
29.09.2020;Podkarpackie;53
29.09.2020;Podlaskie;13
29.09.2020;Pomorskie;66
29.09.2020;Śląskie;62
29.09.2020;Świętokrzyskie;26
29.09.2020;Warmińsko-Mazurskie;10
29.09.2020;Wielkopolskie;136
29.09.2020;Zachodniopomorskie;7
30.09.2020;Dolnośląskie;73
30.09.2020;Kujawsko-Pomorskie;33
30.09.2020;Lubelskie;45
30.09.2020;Lubuskie;13
30.09.2020;Łódzkie;19
30.09.2020;Małopolskie;90
30.09.2020;Mazowieckie;157
30.09.2020;Opolskie;30
30.09.2020;Podkarpackie;43
30.09.2020;Podlaskie;4
30.09.2020;Pomorskie;67
30.09.2020;Śląskie;51
30.09.2020;Świętokrzyskie;3
30.09.2020;Warmińsko-Mazurskie;8
30.09.2020;Wielkopolskie;44
30.09.2020;Zachodniopomorskie;26
01.10.2020;Dolnośląskie;30
01.10.2020;Kujawsko-Pomorskie;26
01.10.2020;Lubelskie;53
01.10.2020;Lubuskie;20
01.10.2020;Łódzkie;35
01.10.2020;Małopolskie;69
01.10.2020;Mazowieckie;181
01.10.2020;Opolskie;24
01.10.2020;Podkarpackie;29
01.10.2020;Podlaskie;9
01.10.2020;Pomorskie;335
01.10.2020;Śląskie;64
01.10.2020;Świętokrzyskie;9
01.10.2020;Warmińsko-Mazurskie;6
01.10.2020;Wielkopolskie;56
01.10.2020;Zachodniopomorskie;6
02.10.2020;Dolnośląskie;33
02.10.2020;Kujawsko-Pomorskie;6
02.10.2020;Lubelskie;61
02.10.2020;Lubuskie;8
02.10.2020;Łódzkie;58
02.10.2020;Małopolskie;139
02.10.2020;Mazowieckie;195
02.10.2020;Opolskie;12
02.10.2020;Podkarpackie;22
02.10.2020;Podlaskie;13
02.10.2020;Pomorskie;111
02.10.2020;Śląskie;97
02.10.2020;Świętokrzyskie;3
02.10.2020;Warmińsko-Mazurskie;11
02.10.2020;Wielkopolskie;56
02.10.2020;Zachodniopomorskie;31
03.10.2020;Dolnośląskie;37
03.10.2020;Kujawsko-Pomorskie;16
03.10.2020;Lubelskie;44
03.10.2020;Lubuskie;6
03.10.2020;Łódzkie;21
03.10.2020;Małopolskie;208
03.10.2020;Mazowieckie;99
03.10.2020;Opolskie;34
03.10.2020;Podkarpackie;61
03.10.2020;Podlaskie;21
03.10.2020;Pomorskie;83
03.10.2020;Śląskie;69
03.10.2020;Świętokrzyskie;10
03.10.2020;Warmińsko-Mazurskie;11
03.10.2020;Wielkopolskie;54
03.10.2020;Zachodniopomorskie;19
04.10.2020;Dolnośląskie;6
04.10.2020;Kujawsko-Pomorskie;8
04.10.2020;Lubelskie;22
04.10.2020;Lubuskie;12
04.10.2020;Łódzkie;24
04.10.2020;Małopolskie;208
04.10.2020;Mazowieckie;81
04.10.2020;Opolskie;9
04.10.2020;Podkarpackie;10
04.10.2020;Podlaskie;22
04.10.2020;Pomorskie;7
04.10.2020;Śląskie;61
04.10.2020;Świętokrzyskie;2
04.10.2020;Warmińsko-Mazurskie;10
04.10.2020;Wielkopolskie;52
04.10.2020;Zachodniopomorskie;15
05.10.2020;Dolnośląskie;18
05.10.2020;Kujawsko-Pomorskie;51
05.10.2020;Lubelskie;48
05.10.2020;Lubuskie;3
05.10.2020;Łódzkie;8
05.10.2020;Małopolskie;76
05.10.2020;Mazowieckie;197
05.10.2020;Opolskie;7
05.10.2020;Podkarpackie;56
05.10.2020;Podlaskie;0
05.10.2020;Pomorskie;38
05.10.2020;Śląskie;16
05.10.2020;Świętokrzyskie;8
05.10.2020;Warmińsko-Mazurskie;9
05.10.2020;Wielkopolskie;69
05.10.2020;Zachodniopomorskie;2
06.10.2020;Dolnośląskie;33
06.10.2020;Kujawsko-Pomorskie;38
06.10.2020;Lubelskie;81
06.10.2020;Lubuskie;8
06.10.2020;Łódzkie;9
06.10.2020;Małopolskie;381
06.10.2020;Mazowieckie;130
06.10.2020;Opolskie;13
06.10.2020;Podkarpackie;65
06.10.2020;Podlaskie;26
06.10.2020;Pomorskie;161
06.10.2020;Śląskie;81
06.10.2020;Świętokrzyskie;21
06.10.2020;Warmińsko-Mazurskie;54
06.10.2020;Wielkopolskie;62
06.10.2020;Zachodniopomorskie;25
07.10.2020;Dolnośląskie;45
07.10.2020;Kujawsko-Pomorskie;51
07.10.2020;Lubelskie;50
07.10.2020;Lubuskie;7
07.10.2020;Łódzkie;49
07.10.2020;Małopolskie;284
07.10.2020;Mazowieckie;122
07.10.2020;Opolskie;33
07.10.2020;Podkarpackie;56
07.10.2020;Podlaskie;17
07.10.2020;Pomorskie;107
07.10.2020;Śląskie;136
07.10.2020;Świętokrzyskie;52
07.10.2020;Warmińsko-Mazurskie;30
07.10.2020;Wielkopolskie;60
07.10.2020;Zachodniopomorskie;68
08.10.2020;Dolnośląskie;39
08.10.2020;Kujawsko-Pomorskie;23
08.10.2020;Lubelskie;66
08.10.2020;Lubuskie;2
08.10.2020;Łódzkie;78
08.10.2020;Małopolskie;258
08.10.2020;Mazowieckie;319
08.10.2020;Opolskie;139
08.10.2020;Podkarpackie;50
08.10.2020;Podlaskie;13
08.10.2020;Pomorskie;154
08.10.2020;Śląskie;60
08.10.2020;Świętokrzyskie;106
08.10.2020;Warmińsko-Mazurskie;20
08.10.2020;Wielkopolskie;39
08.10.2020;Zachodniopomorskie;19
09.10.2020;Dolnośląskie;26
09.10.2020;Kujawsko-Pomorskie;39
09.10.2020;Lubelskie;25
09.10.2020;Lubuskie;26
09.10.2020;Łódzkie;63
09.10.2020;Małopolskie;202
09.10.2020;Mazowieckie;263
09.10.2020;Opolskie;14
09.10.2020;Podkarpackie;66
09.10.2020;Podlaskie;9
09.10.2020;Pomorskie;81
09.10.2020;Śląskie;129
09.10.2020;Świętokrzyskie;14
09.10.2020;Warmińsko-Mazurskie;19
09.10.2020;Wielkopolskie;65
09.10.2020;Zachodniopomorskie;66
10.10.2020;Dolnośląskie;33
10.10.2020;Kujawsko-Pomorskie;15
10.10.2020;Lubelskie;59
10.10.2020;Lubuskie;8
10.10.2020;Łódzkie;114
10.10.2020;Małopolskie;112
10.10.2020;Mazowieckie;293
10.10.2020;Opolskie;35
10.10.2020;Podkarpackie;94
10.10.2020;Podlaskie;16
10.10.2020;Pomorskie;158
10.10.2020;Śląskie;80
10.10.2020;Świętokrzyskie;94
10.10.2020;Warmińsko-Mazurskie;105
10.10.2020;Wielkopolskie;60
10.10.2020;Zachodniopomorskie;59
11.10.2020;Dolnośląskie;38
11.10.2020;Kujawsko-Pomorskie;6
11.10.2020;Lubelskie;89
11.10.2020;Lubuskie;26
11.10.2020;Łódzkie;41
11.10.2020;Małopolskie;118
11.10.2020;Mazowieckie;256
11.10.2020;Opolskie;23
11.10.2020;Podkarpackie;35
11.10.2020;Podlaskie;0
11.10.2020;Pomorskie;48
11.10.2020;Śląskie;61
11.10.2020;Świętokrzyskie;4
11.10.2020;Warmińsko-Mazurskie;41
11.10.2020;Wielkopolskie;92
11.10.2020;Zachodniopomorskie;21
12.10.2020;Dolnośląskie;44
12.10.2020;Kujawsko-Pomorskie;48
12.10.2020;Lubelskie;82
12.10.2020;Lubuskie;12
12.10.2020;Łódzkie;93
12.10.2020;Małopolskie;43
12.10.2020;Mazowieckie;171
12.10.2020;Opolskie;13
12.10.2020;Podkarpackie;82
12.10.2020;Podlaskie;0
12.10.2020;Pomorskie;31
12.10.2020;Śląskie;57
12.10.2020;Świętokrzyskie;18
12.10.2020;Warmińsko-Mazurskie;23
12.10.2020;Wielkopolskie;73
12.10.2020;Zachodniopomorskie;13
13.10.2020;Dolnośląskie;85
13.10.2020;Kujawsko-Pomorskie;85
13.10.2020;Lubelskie;112
13.10.2020;Lubuskie;33
13.10.2020;Łódzkie;41
13.10.2020;Małopolskie;384
13.10.2020;Mazowieckie;390
13.10.2020;Opolskie;27
13.10.2020;Podkarpackie;122
13.10.2020;Podlaskie;48
13.10.2020;Pomorskie;101
13.10.2020;Śląskie;154
13.10.2020;Świętokrzyskie;18
13.10.2020;Warmińsko-Mazurskie;67
13.10.2020;Wielkopolskie;141
13.10.2020;Zachodniopomorskie;35
14.10.2020;Dolnośląskie;56
14.10.2020;Kujawsko-Pomorskie;55
14.10.2020;Lubelskie;94
14.10.2020;Lubuskie;46
14.10.2020;Łódzkie;81
14.10.2020;Małopolskie;265
14.10.2020;Mazowieckie;306
14.10.2020;Opolskie;51
14.10.2020;Podkarpackie;99
14.10.2020;Podlaskie;11
14.10.2020;Pomorskie;313
14.10.2020;Śląskie;113
14.10.2020;Świętokrzyskie;15
14.10.2020;Warmińsko-Mazurskie;50
14.10.2020;Wielkopolskie;147
14.10.2020;Zachodniopomorskie;39
15.10.2020;Dolnośląskie;78
15.10.2020;Kujawsko-Pomorskie;25
15.10.2020;Lubelskie;103
15.10.2020;Lubuskie;8
15.10.2020;Łódzkie;120
15.10.2020;Małopolskie;513
15.10.2020;Mazowieckie;415
15.10.2020;Opolskie;22
15.10.2020;Podkarpackie;99
15.10.2020;Podlaskie;65
15.10.2020;Pomorskie;303
15.10.2020;Śląskie;132
15.10.2020;Świętokrzyskie;14
15.10.2020;Warmińsko-Mazurskie;32
15.10.2020;Wielkopolskie;154
15.10.2020;Zachodniopomorskie;102
16.10.2020;Dolnośląskie;143
16.10.2020;Kujawsko-Pomorskie;32
16.10.2020;Lubelskie;115
16.10.2020;Lubuskie;45
16.10.2020;Łódzkie;201
16.10.2020;Małopolskie;513
16.10.2020;Mazowieckie;470
16.10.2020;Opolskie;27
16.10.2020;Podkarpackie;139
16.10.2020;Podlaskie;79
16.10.2020;Pomorskie;152
16.10.2020;Śląskie;132
16.10.2020;Świętokrzyskie;23
16.10.2020;Warmińsko-Mazurskie;74
16.10.2020;Wielkopolskie;224
16.10.2020;Zachodniopomorskie;20
17.10.2020;Dolnośląskie;114
17.10.2020;Kujawsko-Pomorskie;32
17.10.2020;Lubelskie;211
17.10.2020;Lubuskie;32
17.10.2020;Łódzkie;223
17.10.2020;Małopolskie;552
17.10.2020;Mazowieckie;508
17.10.2020;Opolskie;39
17.10.2020;Podkarpackie;141
17.10.2020;Podlaskie;44
17.10.2020;Pomorskie;121
17.10.2020;Śląskie;204
17.10.2020;Świętokrzyskie;37
17.10.2020;Warmińsko-Mazurskie;41
17.10.2020;Wielkopolskie;151
17.10.2020;Zachodniopomorskie;39
18.10.2020;Dolnośląskie;47
18.10.2020;Kujawsko-Pomorskie;41
18.10.2020;Lubelskie;138
18.10.2020;Lubuskie;24
18.10.2020;Łódzkie;77
18.10.2020;Małopolskie;169
18.10.2020;Mazowieckie;251
18.10.2020;Opolskie;33
18.10.2020;Podkarpackie;130
18.10.2020;Podlaskie;0
18.10.2020;Pomorskie;43
18.10.2020;Śląskie;117
18.10.2020;Świętokrzyskie;6
18.10.2020;Warmińsko-Mazurskie;70
18.10.2020;Wielkopolskie;171
18.10.2020;Zachodniopomorskie;46
19.10.2020;Dolnośląskie;62
19.10.2020;Kujawsko-Pomorskie;49
19.10.2020;Lubelskie;117
19.10.2020;Lubuskie;49
19.10.2020;Łódzkie;155
19.10.2020;Małopolskie;621
19.10.2020;Mazowieckie;251
19.10.2020;Opolskie;24
19.10.2020;Podkarpackie;112
19.10.2020;Podlaskie;0
19.10.2020;Pomorskie;118
19.10.2020;Śląskie;59
19.10.2020;Świętokrzyskie;33
19.10.2020;Warmińsko-Mazurskie;53
19.10.2020;Wielkopolskie;195
19.10.2020;Zachodniopomorskie;44
20.10.2020;Dolnośląskie;189
20.10.2020;Kujawsko-Pomorskie;90
20.10.2020;Lubelskie;264
20.10.2020;Lubuskie;40
20.10.2020;Łódzkie;159
20.10.2020;Małopolskie;500
20.10.2020;Mazowieckie;397
20.10.2020;Opolskie;38
20.10.2020;Podkarpackie;283
20.10.2020;Podlaskie;70
20.10.2020;Pomorskie;97
20.10.2020;Śląskie;354
20.10.2020;Świętokrzyskie;56
20.10.2020;Warmińsko-Mazurskie;117
20.10.2020;Wielkopolskie;238
20.10.2020;Zachodniopomorskie;36
21.10.2020;Dolnośląskie;192
21.10.2020;Kujawsko-Pomorskie;212
21.10.2020;Lubelskie;217
21.10.2020;Lubuskie;68
21.10.2020;Łódzkie;116
21.10.2020;Małopolskie;564
21.10.2020;Mazowieckie;404
21.10.2020;Opolskie;70
21.10.2020;Podkarpackie;323
21.10.2020;Podlaskie;65
21.10.2020;Pomorskie;185
21.10.2020;Śląskie;394
21.10.2020;Świętokrzyskie;35
21.10.2020;Warmińsko-Mazurskie;112
21.10.2020;Wielkopolskie;304
21.10.2020;Zachodniopomorskie;80
22.10.2020;Dolnośląskie;109
22.10.2020;Kujawsko-Pomorskie;96
22.10.2020;Lubelskie;309
22.10.2020;Lubuskie;119
22.10.2020;Łódzkie;203
22.10.2020;Małopolskie;399
22.10.2020;Mazowieckie;356
22.10.2020;Opolskie;58
22.10.2020;Podkarpackie;272
22.10.2020;Podlaskie;33
22.10.2020;Pomorskie;136
22.10.2020;Śląskie;341
22.10.2020;Świętokrzyskie;61
22.10.2020;Warmińsko-Mazurskie;43
22.10.2020;Wielkopolskie;260
22.10.2020;Zachodniopomorskie;93
23.10.2020;Dolnośląskie;156
23.10.2020;Kujawsko-Pomorskie;581
23.10.2020;Lubelskie;316
23.10.2020;Lubuskie;81
23.10.2020;Łódzkie;261
23.10.2020;Małopolskie;987
23.10.2020;Mazowieckie;400
23.10.2020;Opolskie;59
23.10.2020;Podkarpackie;269
23.10.2020;Podlaskie;47
23.10.2020;Pomorskie;305
23.10.2020;Śląskie;264
23.10.2020;Świętokrzyskie;44
23.10.2020;Warmińsko-Mazurskie;143
23.10.2020;Wielkopolskie;306
23.10.2020;Zachodniopomorskie;33
24.10.2020;Dolnośląskie;205
24.10.2020;Kujawsko-Pomorskie;0
24.10.2020;Lubelskie;197
24.10.2020;Lubuskie;39
24.10.2020;Łódzkie;133
24.10.2020;Małopolskie;740
24.10.2020;Mazowieckie;432
24.10.2020;Opolskie;163
24.10.2020;Podkarpackie;308
24.10.2020;Podlaskie;17
24.10.2020;Pomorskie;200
24.10.2020;Śląskie;360
24.10.2020;Świętokrzyskie;48
24.10.2020;Warmińsko-Mazurskie;51
24.10.2020;Wielkopolskie;288
24.10.2020;Zachodniopomorskie;94
25.10.2020;Dolnośląskie;161
25.10.2020;Kujawsko-Pomorskie;0
25.10.2020;Lubelskie;92
25.10.2020;Lubuskie;70
25.10.2020;Łódzkie;49
25.10.2020;Małopolskie;643
25.10.2020;Mazowieckie;420
25.10.2020;Opolskie;84
25.10.2020;Podkarpackie;491
25.10.2020;Podlaskie;0
25.10.2020;Pomorskie;55
25.10.2020;Śląskie;360
25.10.2020;Świętokrzyskie;63
25.10.2020;Warmińsko-Mazurskie;79
25.10.2020;Wielkopolskie;230
25.10.2020;Zachodniopomorskie;116
26.10.2020;Dolnośląskie;96
26.10.2020;Kujawsko-Pomorskie;291
26.10.2020;Lubelskie;511
26.10.2020;Lubuskie;75
26.10.2020;Łódzkie;108
26.10.2020;Małopolskie;814
26.10.2020;Mazowieckie;579
26.10.2020;Opolskie;112
26.10.2020;Podkarpackie;283
26.10.2020;Podlaskie;0
26.10.2020;Pomorskie;193
26.10.2020;Śląskie;278
26.10.2020;Świętokrzyskie;63
26.10.2020;Warmińsko-Mazurskie;23
26.10.2020;Wielkopolskie;452
26.10.2020;Zachodniopomorskie;56
27.10.2020;Dolnośląskie;200
27.10.2020;Kujawsko-Pomorskie;38
27.10.2020;Lubelskie;666
27.10.2020;Lubuskie;102
27.10.2020;Łódzkie;192
27.10.2020;Małopolskie;340
27.10.2020;Mazowieckie;952
27.10.2020;Opolskie;187
27.10.2020;Podkarpackie;425
27.10.2020;Podlaskie;72
27.10.2020;Pomorskie;245
27.10.2020;Śląskie;477
27.10.2020;Świętokrzyskie;97
27.10.2020;Warmińsko-Mazurskie;194
27.10.2020;Wielkopolskie;409
27.10.2020;Zachodniopomorskie;79
28.10.2020;Dolnośląskie;337
28.10.2020;Kujawsko-Pomorskie;173
28.10.2020;Lubelskie;419
28.10.2020;Lubuskie;108
28.10.2020;Łódzkie;218
28.10.2020;Małopolskie;1272
28.10.2020;Mazowieckie;1007
28.10.2020;Opolskie;165
28.10.2020;Podkarpackie;439
28.10.2020;Podlaskie;100
28.10.2020;Pomorskie;348
28.10.2020;Śląskie;413
28.10.2020;Świętokrzyskie;72
28.10.2020;Warmińsko-Mazurskie;90
28.10.2020;Wielkopolskie;507
28.10.2020;Zachodniopomorskie;95
29.10.2020;Dolnośląskie;270
29.10.2020;Kujawsko-Pomorskie;135
29.10.2020;Lubelskie;408
29.10.2020;Lubuskie;155
29.10.2020;Łódzkie;454
29.10.2020;Małopolskie;691
29.10.2020;Mazowieckie;1074
29.10.2020;Opolskie;231
29.10.2020;Podkarpackie;488
29.10.2020;Podlaskie;0
29.10.2020;Pomorskie;344
29.10.2020;Śląskie;500
29.10.2020;Świętokrzyskie;98
29.10.2020;Warmińsko-Mazurskie;113
29.10.2020;Wielkopolskie;444
29.10.2020;Zachodniopomorskie;52
30.10.2020;Dolnośląskie;220
30.10.2020;Kujawsko-Pomorskie;43
30.10.2020;Lubelskie;463
30.10.2020;Lubuskie;124
30.10.2020;Łódzkie;594
30.10.2020;Małopolskie;991
30.10.2020;Mazowieckie;794
30.10.2020;Opolskie;194
30.10.2020;Podkarpackie;828
30.10.2020;Podlaskie;65
30.10.2020;Pomorskie;528
30.10.2020;Śląskie;443
30.10.2020;Świętokrzyskie;69
30.10.2020;Warmińsko-Mazurskie;83
30.10.2020;Wielkopolskie;297
30.10.2020;Zachodniopomorskie;114
31.10.2020;Dolnośląskie;343
31.10.2020;Kujawsko-Pomorskie;399
31.10.2020;Lubelskie;521
31.10.2020;Lubuskie;178
31.10.2020;Łódzkie;190
31.10.2020;Małopolskie;1199
31.10.2020;Mazowieckie;1017
31.10.2020;Opolskie;194
31.10.2020;Podkarpackie;380
31.10.2020;Podlaskie;49
31.10.2020;Pomorskie;361
31.10.2020;Śląskie;721
31.10.2020;Świętokrzyskie;87
31.10.2020;Warmińsko-Mazurskie;124
31.10.2020;Wielkopolskie;404
31.10.2020;Zachodniopomorskie;148
01.11.2020;Dolnośląskie;272
01.11.2020;Kujawsko-Pomorskie;31
01.11.2020;Lubelskie;363
01.11.2020;Lubuskie;87
01.11.2020;Łódzkie;173
01.11.2020;Małopolskie;1346
01.11.2020;Mazowieckie;1064
01.11.2020;Opolskie;59
01.11.2020;Podkarpackie;465
01.11.2020;Podlaskie;0
01.11.2020;Pomorskie;42
01.11.2020;Śląskie;344
01.11.2020;Świętokrzyskie;139
01.11.2020;Warmińsko-Mazurskie;2903
01.11.2020;Wielkopolskie;366
01.11.2020;Zachodniopomorskie;164
02.11.2020;Dolnośląskie;289
02.11.2020;Kujawsko-Pomorskie;368
02.11.2020;Lubelskie;641
02.11.2020;Lubuskie;127
02.11.2020;Łódzkie;145
02.11.2020;Małopolskie;508
02.11.2020;Mazowieckie;873
02.11.2020;Opolskie;99
02.11.2020;Podkarpackie;570
02.11.2020;Podlaskie;100
02.11.2020;Pomorskie;293
02.11.2020;Śląskie;546
02.11.2020;Świętokrzyskie;170
02.11.2020;Warmińsko-Mazurskie;139
02.11.2020;Wielkopolskie;587
02.11.2020;Zachodniopomorskie;118
03.11.2020;Dolnośląskie;361
03.11.2020;Kujawsko-Pomorskie;401
03.11.2020;Lubelskie;733
03.11.2020;Lubuskie;248
03.11.2020;Łódzkie;438
03.11.2020;Małopolskie;1103
03.11.2020;Mazowieckie;1706
03.11.2020;Opolskie;263
03.11.2020;Podkarpackie;884
03.11.2020;Podlaskie;55
03.11.2020;Pomorskie;476
03.11.2020;Śląskie;734
03.11.2020;Świętokrzyskie;175
03.11.2020;Warmińsko-Mazurskie;278
03.11.2020;Wielkopolskie;950
03.11.2020;Zachodniopomorskie;169
04.11.2020;Dolnośląskie;1114
04.11.2020;Kujawsko-Pomorskie;161
04.11.2020;Lubelskie;517
04.11.2020;Lubuskie;301
04.11.2020;Łódzkie;727
04.11.2020;Małopolskie;981
04.11.2020;Mazowieckie;1578
04.11.2020;Opolskie;225
04.11.2020;Podkarpackie;643
04.11.2020;Podlaskie;70
04.11.2020;Pomorskie;434
04.11.2020;Śląskie;719
04.11.2020;Świętokrzyskie;114
04.11.2020;Warmińsko-Mazurskie;230
04.11.2020;Wielkopolskie;643
04.11.2020;Zachodniopomorskie;264
05.11.2020;Dolnośląskie;1141
05.11.2020;Kujawsko-Pomorskie;368
05.11.2020;Lubelskie;702
05.11.2020;Lubuskie;400
05.11.2020;Łódzkie;794
05.11.2020;Małopolskie;1769
05.11.2020;Mazowieckie;1700
05.11.2020;Opolskie;426
05.11.2020;Podkarpackie;957
05.11.2020;Podlaskie;224
05.11.2020;Pomorskie;109
05.11.2020;Śląskie;906
05.11.2020;Świętokrzyskie;433
05.11.2020;Warmińsko-Mazurskie;227
05.11.2020;Wielkopolskie;561
05.11.2020;Zachodniopomorskie;277
06.11.2020;Dolnośląskie;829
06.11.2020;Kujawsko-Pomorskie;1039
06.11.2020;Lubelskie;579
06.11.2020;Lubuskie;693
06.11.2020;Łódzkie;782
06.11.2020;Małopolskie;1540
06.11.2020;Mazowieckie;1869
06.11.2020;Opolskie;470
06.11.2020;Podkarpackie;877
06.11.2020;Podlaskie;205
06.11.2020;Pomorskie;507
06.11.2020;Śląskie;871
06.11.2020;Świętokrzyskie;505
06.11.2020;Warmińsko-Mazurskie;365
06.11.2020;Wielkopolskie;557
06.11.2020;Zachodniopomorskie;147
07.11.2020;Dolnośląskie;637
07.11.2020;Kujawsko-Pomorskie;232
07.11.2020;Lubelskie;634
07.11.2020;Lubuskie;60
07.11.2020;Łódzkie;178
07.11.2020;Małopolskie;1282
07.11.2020;Mazowieckie;2221
07.11.2020;Opolskie;233
07.11.2020;Podkarpackie;867
07.11.2020;Podlaskie;115
07.11.2020;Pomorskie;438
07.11.2020;Śląskie;1071
07.11.2020;Świętokrzyskie;180
07.11.2020;Warmińsko-Mazurskie;252
07.11.2020;Wielkopolskie;103
07.11.2020;Zachodniopomorskie;350
08.11.2020;Dolnośląskie;586
08.11.2020;Kujawsko-Pomorskie;0
08.11.2020;Lubelskie;1161
08.11.2020;Lubuskie;163
08.11.2020;Łódzkie;770
08.11.2020;Małopolskie;2806
08.11.2020;Mazowieckie;1478
08.11.2020;Opolskie;298
08.11.2020;Podkarpackie;706
08.11.2020;Podlaskie;0
08.11.2020;Pomorskie;79
08.11.2020;Śląskie;851
08.11.2020;Świętokrzyskie;213
08.11.2020;Warmińsko-Mazurskie;409
08.11.2020;Wielkopolskie;295
